"id","age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
101375,28,"admin.","single","university","no","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
116768,38,"housemaid","divorced","university","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
110366,35,"artisan","single","apprenticeship","no","no","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
108435,33,"admin.","single","university","no","yes","no","cellular","oct","thu",1,3,3,"success",-1.1,94.601,-49.5,1.025,4963.6,1
116974,31,"admin.","married","unknown","no","yes","no","cellular","may","wed",11,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
141090,28,"technician","single","apprenticeship","no","yes","no","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
101207,53,"technician","married","apprenticeship","no","yes","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,1
140892,54,"selfemployed","married","university","no","yes","no","cellular","aug","mon",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.843,5076.2,0
123555,24,"services","single","9K","unknown","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
106536,31,"management","married","university","no","no","no","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
125397,37,"artisan","married","6K","no","no","no","cellular","oct","thu",5,999,0,"nonexistent",-3.4,92.431,-26.9,0.74,5017.5,0
138233,32,"artisan","married","4K","no","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
139411,35,"management","married","university","no","no","no","cellular","nov","tue",1,3,2,"success",-3.4,92.649,-30.1,0.716,5017.5,0
109271,69,"retired","married","4K","no","yes","no","cellular","oct","thu",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,1
128427,34,"artisan","married","9K","no","yes","no","telephone","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
140221,86,"retired","divorced","4K","no","yes","no","cellular","nov","wed",1,999,1,"failure",-3.4,92.649,-30.1,0.716,5017.5,0
108432,33,"entrepreneur","married","12K","no","no","no","cellular","nov","tue",2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
136925,48,"admin.","married","12K","unknown","yes","no","cellular","may","fri",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,1
129546,54,"unemployed","married","9K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,0
134107,32,"admin.","married","university","no","yes","no","cellular","jul","thu",17,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
116761,27,"unemployed","single","university","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
109906,44,"technician","single","apprenticeship","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
121159,23,"artisan","married","9K","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
134504,32,"artisan","married","12K","no","no","yes","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
123680,32,"unemployed","married","university","no","yes","no","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
129793,29,"entrepreneur","married","apprenticeship","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
135415,34,"selfemployed","married","university","no","yes","no","cellular","nov","wed",1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,0
135807,27,"student","single","university","unknown","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
114652,36,"admin.","divorced","university","no","no","yes","cellular","aug","wed",2,6,2,"success",-2.9,92.201,-31.4,0.879,5076.2,1
126835,58,"management","married","university","unknown","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
111834,31,"admin.","single","university","no","no","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
115120,29,"admin.","single","university","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
100243,44,"selfemployed","married","12K","no","no","yes","cellular","may","mon",4,999,2,"failure",-1.8,92.893,-46.2,1.354,5099.1,0
107322,43,"services","married","12K","no","yes","no","telephone","aug","tue",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,0
111666,35,"technician","married","apprenticeship","no","yes","yes","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
137853,43,"selfemployed","married","university","no","yes","no","cellular","mar","mon",2,9,1,"success",-1.8,93.369,-34.8,0.652,5008.7,1
124377,42,"technician","married","6K","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
109112,33,"admin.","married","9K","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
115336,43,"artisan","married","4K","unknown","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
121010,23,"student","single","9K","no","yes","no","cellular","dec","tue",2,999,0,"nonexistent",-3,92.713,-33,0.708,5023.5,1
103338,54,"admin.","divorced","unknown","unknown","no","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
140741,51,"retired","divorced","apprenticeship","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
129827,34,"management","married","university","no","no","yes","telephone","may","wed",5,6,1,"success",-1.8,92.893,-46.2,1.281,5099.1,0
113122,48,"admin.","divorced","university","no","yes","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
121366,34,"services","divorced","12K","no","yes","no","telephone","sep","mon",1,999,1,"failure",-1.1,94.199,-37.5,0.882,4963.6,0
113999,25,"admin.","married","university","no","yes","no","cellular","mar","fri",1,999,0,"nonexistent",-1.8,92.843,-50,1.531,5099.1,0
128979,35,"housemaid","married","4K","no","no","yes","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
114356,31,"artisan","married","4K","no","no","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.27,5099.1,0
124218,42,"entrepreneur","married","12K","no","no","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
134591,39,"admin.","married","university","unknown","yes","yes","cellular","aug","thu",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
120961,33,"admin.","married","university","no","no","yes","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
134754,34,"admin.","single","12K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
104982,49,"artisan","married","4K","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
100781,59,"unknown","married","unknown","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,1
126704,31,"artisan","married","9K","no","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,1
112702,60,"technician","married","apprenticeship","unknown","no","no","telephone","jul","tue",15,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
124556,40,"technician","married","apprenticeship","no","yes","no","cellular","may","wed",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
126561,36,"services","single","6K","unknown","yes","yes","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
111180,33,"technician","single","12K","no","yes","no","cellular","nov","wed",1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,0
127457,42,"admin.","married","12K","no","yes","no","cellular","jul","fri",6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
100477,37,"technician","married","apprenticeship","no","yes","yes","cellular","aug","wed",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
121656,37,"admin.","married","university","no","yes","yes","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
111502,42,"admin.","married","9K","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
118814,41,"management","married","unknown","no","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
118803,46,"unemployed","married","6K","no","yes","no","cellular","nov","thu",4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
133784,33,"entrepreneur","married","12K","no","yes","no","cellular","apr","fri",2,999,1,"failure",-1.8,93.075,-47.1,1.479,5099.1,0
114283,31,"technician","married","12K","unknown","yes","no","cellular","may","tue",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
106651,43,"admin.","married","university","no","yes","no","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
127984,31,"unemployed","single","university","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
100513,47,"artisan","married","6K","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
135046,35,"housemaid","married","4K","unknown","no","yes","telephone","may","thu",5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
131369,40,"artisan","married","9K","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
102646,48,"services","married","12K","unknown","yes","yes","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
101975,51,"housemaid","married","4K","no","no","no","cellular","oct","tue",2,999,2,"failure",-1.1,94.601,-49.5,0.982,4963.6,0
112618,25,"admin.","single","9K","no","yes","yes","cellular","jul","thu",30,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
115681,30,"artisan","single","9K","unknown","yes","no","cellular","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
103529,55,"admin.","married","12K","no","yes","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
109045,44,"services","single","12K","no","yes","no","cellular","nov","wed",5,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
126210,55,"technician","married","unknown","no","no","no","cellular","jul","fri",8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
118999,45,"artisan","married","4K","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
116361,47,"admin.","single","12K","no","no","no","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
122693,60,"retired","married","university","no","no","no","cellular","dec","fri",3,6,2,"success",-3,92.713,-33,0.718,5023.5,1
130995,78,"retired","married","4K","no","no","yes","cellular","aug","wed",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.834,5076.2,0
112710,35,"management","married","university","no","no","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
130579,40,"admin.","married","university","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
103263,41,"technician","married","apprenticeship","no","yes","no","cellular","oct","tue",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.744,5017.5,0
108130,35,"artisan","married","9K","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
116789,30,"admin.","single","university","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
124202,42,"artisan","single","9K","no","no","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
117346,31,"technician","single","university","unknown","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
116193,33,"admin.","married","university","no","yes","no","cellular","aug","mon",7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
105673,33,"admin.","married","university","no","no","no","telephone","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.733,5195.8,0
117640,43,"management","single","university","no","unknown","unknown","cellular","may","thu",3,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
130021,54,"admin.","married","university","no","no","no","cellular","jun","wed",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
140881,32,"admin.","married","university","no","yes","no","cellular","oct","wed",2,6,1,"success",-3.4,92.431,-26.9,0.735,5017.5,1
121014,44,"admin.","married","12K","unknown","yes","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
139604,33,"admin.","married","12K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
135802,34,"artisan","married","9K","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
119209,33,"technician","married","apprenticeship","no","no","yes","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,1
101639,32,"artisan","single","4K","no","yes","yes","cellular","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
117892,43,"artisan","married","9K","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
120386,38,"artisan","married","9K","no","yes","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
127966,38,"technician","married","apprenticeship","no","yes","no","cellular","nov","mon",2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
137424,46,"admin.","married","12K","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
126983,32,"admin.","single","university","no","no","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
105988,31,"admin.","single","university","no","yes","no","cellular","aug","thu",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
131098,52,"admin.","divorced","12K","no","no","no","cellular","nov","mon",2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
132492,31,"admin.","single","12K","no","yes","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
132253,41,"housemaid","married","4K","no","yes","no","telephone","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
113670,27,"services","married","university","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,1
113061,23,"management","single","university","no","no","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
135854,46,"management","married","12K","no","yes","yes","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
132056,36,"admin.","single","12K","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
111284,31,"artisan","married","9K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
108704,42,"technician","married","apprenticeship","unknown","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
134961,41,"admin.","divorced","12K","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
115979,84,"retired","married","9K","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,93.876,-40,0.697,5008.7,0
100527,31,"management","single","university","no","yes","no","telephone","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
117689,32,"management","single","university","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
122139,30,"artisan","married","9K","no","no","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
138934,26,"artisan","single","9K","unknown","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
102386,40,"management","divorced","university","unknown","unknown","unknown","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
130040,47,"admin.","married","university","no","no","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
128307,33,"services","married","12K","no","no","yes","cellular","may","mon",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,1
129418,26,"artisan","single","6K","unknown","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,1
119073,32,"admin.","single","university","no","unknown","unknown","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
105130,40,"management","married","university","no","yes","yes","cellular","nov","fri",1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,1
103541,38,"technician","married","apprenticeship","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
122245,53,"artisan","married","4K","no","yes","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
134826,31,"admin.","single","university","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,0
139942,58,"housemaid","married","4K","unknown","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
111489,52,"artisan","married","4K","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
